City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Sao Joao Do Piaui,BR,2022-12-22 00:23:46,-8.3581,-42.2467,79.47,41,100,2.04
293,Lubao,PH,2022-12-22 00:25:59,14.9167,120.55,78.51,77,94,7.52
294,Honningsvag,NO,2022-12-22 00:25:59,70.9821,25.9704,24.55,74,100,6.91
295,Port Elizabeth,ZA,2022-12-22 00:26:00,-33.918,25.5701,66.49,80,0,12.66
296,Kungurtug,RU,2022-12-22 00:22:08,50.5994,97.5228,-3.41,97,41,1.81
297,Reconquista,AR,2022-12-22 00:26:00,-29.15,-59.65,82.09,35,0,8.3
298,Suez,EG,2022-12-22 00:26:00,29.9737,32.5263,55.85,64,0,3.76
299,Ola,RU,2022-12-22 00:26:01,59.5833,151.2833,26.42,53,69,16.24
300,Mendota,US,2022-12-22 00:26:01,36.7536,-120.3816,43.07,47,33,4.36
301,Uncia,BO,2022-12-22 00:26:02,-18.467,-66.5685,49.24,70,60,9.37
302,Aklavik,CA,2022-12-22 00:26:02,68.2191,-135.0107,-13.0,77,75,5.75
303,Anadyr,RU,2022-12-22 00:26:03,64.75,177.4833,14.5,52,0,11.18
304,Ribeira Grande,PT,2022-12-22 00:26:03,38.5167,-28.7,65.77,93,100,23.0
305,Caraubas,BR,2022-12-22 00:26:04,-5.7925,-37.5567,78.42,73,79,13.38
306,Dronten,NL,2022-12-22 00:26:04,52.5,5.7167,48.25,94,100,10.0
307,Ust-Tsilma,RU,2022-12-22 00:26:04,65.441,52.1498,9.28,95,100,8.52
308,Birao,CF,2022-12-22 00:26:05,10.2849,22.7882,69.39,33,64,3.71
309,Tautira,PF,2022-12-22 00:26:05,-17.7333,-149.15,80.02,82,17,18.57
310,Ukiah,US,2022-12-22 00:26:05,39.1502,-123.2078,57.94,92,100,0.0
311,Licheng,CN,2022-12-22 00:26:06,23.2955,113.8284,48.61,57,7,3.74
312,Tilichiki,RU,2022-12-22 00:26:06,60.4667,166.1,5.49,86,10,10.92
313,Alice Springs,AU,2022-12-22 00:23:50,-23.7,133.8833,80.15,57,90,10.36
314,Half Moon Bay,US,2022-12-22 00:26:07,37.4636,-122.4286,60.58,66,0,5.75
315,The Village,US,2022-12-22 00:26:07,35.5609,-97.5514,42.62,72,100,14.97
316,Udachnyy,RU,2022-12-22 00:26:08,66.4167,112.4,-34.76,99,49,7.09
317,Hurricane,US,2022-12-22 00:26:08,37.1753,-113.2899,48.7,52,17,3.18
318,Bara,NG,2022-12-22 00:26:09,10.3744,10.7288,63.28,37,52,7.67
319,Catalao,BR,2022-12-22 00:26:09,-18.1658,-47.9464,66.6,86,15,2.53
320,Batticaloa,LK,2022-12-22 00:26:09,7.7102,81.6924,75.34,90,100,11.05
321,Gigmoto,PH,2022-12-22 00:26:10,13.7796,124.39,80.4,82,76,6.29
322,Abapo,BO,2022-12-22 00:26:10,-18.8333,-63.4667,73.27,58,28,3.87
323,Suditi,RO,2022-12-22 00:27:10,44.5833,27.6,31.05,80,0,6.8
324,Gayny,RU,2022-12-22 00:27:11,60.3071,54.3241,3.13,94,100,6.91
325,Esperance,AU,2022-12-22 00:27:11,-33.8667,121.9,65.89,64,43,9.06
326,Amapa,BR,2022-12-22 00:27:11,1.0,-52.0,71.46,99,100,2.95
327,Malayal,PH,2022-12-22 00:27:12,7.208,121.942,80.4,79,55,4.65
328,Atar,MR,2022-12-22 00:23:06,20.5169,-13.0499,64.24,20,0,8.57
329,Mandalgovi,MN,2022-12-22 00:27:12,45.7625,106.2708,11.86,72,7,5.86
330,Te Anau,NZ,2022-12-22 00:27:12,-45.4167,167.7167,70.57,47,23,1.14
331,Rudsar,IR,2022-12-22 00:27:13,37.1376,50.288,48.18,90,100,1.3
332,Mazsalaca,LV,2022-12-22 00:27:14,57.8633,25.0547,35.01,96,100,9.66
333,Normandin,CA,2022-12-22 00:27:14,48.8333,-72.5321,16.11,78,47,6.91
334,Saint-Joseph,RE,2022-12-22 00:27:14,-21.3667,55.6167,71.98,76,70,3.09
335,Norrtalje,SE,2022-12-22 00:27:15,59.758,18.705,38.43,91,100,9.13
336,Chipinge,ZW,2022-12-22 00:27:15,-20.1883,32.6236,60.91,93,100,9.8
337,Kamenka,RU,2022-12-22 00:27:15,51.3223,42.7678,27.21,96,100,7.45
338,Kroya,ID,2022-12-22 00:27:16,-7.6331,109.2461,79.25,81,100,3.49
339,Tsabong,BW,2022-12-22 00:27:16,-26.0217,22.401,79.88,26,0,16.37
340,Shangrao,CN,2022-12-22 00:27:17,28.4532,117.9686,43.07,63,0,3.2
341,Gazojak,TM,2022-12-22 00:27:17,41.1875,61.4036,27.3,72,19,8.03
342,Fairbanks,US,2022-12-22 00:26:02,64.8378,-147.7164,-32.84,75,20,0.0
343,Kedrovyy,RU,2022-12-22 00:27:17,56.1667,91.8167,28.81,92,99,5.08
344,Shirokiy,RU,2022-12-22 00:27:18,49.758,129.523,-8.82,97,100,8.75
345,Ribeira Do Pombal,BR,2022-12-22 00:27:18,-10.8344,-38.5358,76.95,73,68,7.94
346,Hambantota,LK,2022-12-22 00:27:18,6.1241,81.1185,73.74,100,20,2.3
347,Honiara,SB,2022-12-22 00:27:19,-9.4333,159.95,86.83,67,74,5.32
348,Tessalit,ML,2022-12-22 00:27:19,20.1986,1.0114,63.91,29,86,9.57
349,Champerico,GT,2022-12-22 00:27:20,14.3,-91.9167,82.94,71,24,1.63
350,Grenaa,DK,2022-12-22 00:27:20,56.4158,10.8783,41.22,96,83,15.03
351,Pokhara,NP,2022-12-22 00:27:21,28.2333,83.9833,54.37,29,0,5.64
352,Oranjemund,NA,2022-12-22 00:27:21,-28.55,16.4333,65.88,87,0,3.94
353,Kattivakkam,IN,2022-12-22 00:27:21,13.2167,80.3167,75.29,79,93,11.16
354,Severo-Kurilsk,RU,2022-12-22 00:23:58,50.6789,156.125,33.82,86,100,23.26
355,Tornio,FI,2022-12-22 00:27:22,65.8481,24.1466,24.82,95,100,3.87
356,Manoel Urbano,BR,2022-12-22 00:27:22,-8.8389,-69.2597,72.9,95,24,0.36
357,Liepaja,LV,2022-12-22 00:27:23,56.5419,21.0367,39.18,100,100,10.36
358,Coihaique,CL,2022-12-22 00:27:24,-45.5752,-72.0662,61.41,82,0,3.44
359,Chokurdakh,RU,2022-12-22 00:27:24,70.6333,147.9167,-11.52,100,50,2.48
360,Kilindoni,TZ,2022-12-22 00:27:24,-7.9139,39.6668,79.95,82,92,11.83
361,Linamon,PH,2022-12-22 00:27:25,8.186,124.1628,80.49,81,48,1.3
362,Mumford,GH,2022-12-22 00:28:25,5.2618,-0.759,78.62,85,92,8.25
363,Truro,GB,2022-12-22 00:28:25,50.2653,-5.0544,50.76,100,75,6.91
364,Nanjangud,IN,2022-12-22 00:28:25,12.1197,76.6828,60.13,83,94,4.18
365,Muros,ES,2022-12-22 00:28:26,42.7762,-9.0603,61.84,87,89,12.91
366,San Carlos,VE,2022-12-22 00:28:27,9.6612,-68.5827,78.8,67,90,3.67
367,Kenai,US,2022-12-22 00:28:27,60.5544,-151.2583,18.14,86,100,20.71
368,Lasa,IT,2022-12-22 00:28:28,46.6166,10.7002,38.88,96,96,2.95
369,Mount Clemens,US,2022-12-22 00:28:28,42.5973,-82.878,31.05,72,100,8.05
370,Mogadishu,SO,2022-12-22 00:24:56,2.0371,45.3438,77.79,85,35,17.78
371,Muncar,ID,2022-12-22 00:28:29,-8.4333,114.3333,78.93,87,100,9.44
372,Mulanje,MW,2022-12-22 00:28:29,-16.0316,35.5,67.39,99,100,2.26
373,Solnechnyy,RU,2022-12-22 00:28:29,50.7214,136.6319,-3.89,81,69,5.95
374,Ladushkin,RU,2022-12-22 00:28:30,54.5703,20.171,36.77,98,100,12.28
375,Lander,US,2022-12-22 00:28:31,42.833,-108.7307,-8.01,79,100,4.61
376,Aksu,CN,2022-12-22 00:28:31,41.1231,80.2644,19.89,52,30,1.52
377,Harper,LR,2022-12-22 00:28:31,4.375,-7.7169,78.42,81,95,4.0
378,Kishorganj,BD,2022-12-22 00:28:31,24.4333,90.7667,62.92,74,2,2.57
379,Brae,GB,2022-12-22 00:28:32,60.3964,-1.353,43.81,80,78,12.15
380,Biak,ID,2022-12-22 00:28:32,-0.9131,122.8766,81.59,70,89,1.88
381,Port Lincoln,AU,2022-12-22 00:28:32,-34.7333,135.8667,68.77,64,36,10.02
382,Jardim,BR,2022-12-22 00:28:33,-21.4803,-56.1381,75.58,54,33,5.57
383,Sahuaripa,MX,2022-12-22 00:28:33,29.05,-109.2333,67.42,29,0,1.79
384,Molde,NO,2022-12-22 00:28:33,62.7375,7.1591,33.71,93,20,8.05
385,Amalapuram,IN,2022-12-22 00:28:34,16.5833,82.0167,69.94,84,96,4.74
386,Maralal,KE,2022-12-22 00:28:35,1.0968,36.698,56.66,81,50,3.31
387,Idrinskoye,RU,2022-12-22 00:28:35,54.3708,92.1358,10.04,95,100,2.95
388,Thompson,CA,2022-12-22 00:28:35,55.7435,-97.8558,-5.64,71,100,13.8
389,Kieta,PG,2022-12-22 00:28:36,-6.2167,155.6333,84.85,70,88,3.83
390,Porto Belo,BR,2022-12-22 00:28:37,-27.1578,-48.5531,71.89,79,49,12.03
391,Gardelegen,DE,2022-12-22 00:28:37,52.5252,11.3952,47.57,91,97,5.73
392,Keetmanshoop,NA,2022-12-22 00:28:37,-26.5833,18.1333,78.24,23,0,5.5
393,Moerai,PF,2022-12-22 00:28:38,-22.4333,-151.3333,77.72,80,100,13.24
394,Victoria,HK,2022-12-22 00:25:24,22.2855,114.1577,61.25,43,45,8.12
395,Veraval,IN,2022-12-22 00:28:38,20.9,70.3667,70.59,35,0,9.95
396,Uvat,RU,2022-12-22 00:28:39,59.1433,68.8953,-25.33,99,59,4.36
397,Coahuayana,MX,2022-12-22 00:28:39,18.7333,-103.6833,77.32,68,49,3.42
398,Opunake,NZ,2022-12-22 00:28:39,-39.4556,173.8583,65.62,89,86,10.09
399,Karratha,AU,2022-12-22 00:28:40,-20.7377,116.8463,78.4,66,26,2.3
400,Dunedin,NZ,2022-12-22 00:25:29,-45.8742,170.5036,60.8,74,12,11.01
401,Broken Hill,AU,2022-12-22 00:24:25,-31.95,141.4333,79.65,50,85,8.55
402,Melito Di Porto Salvo,IT,2022-12-22 00:28:40,37.9222,15.7714,56.95,66,20,9.22
403,Taoudenni,ML,2022-12-22 00:28:41,22.6783,-3.9836,67.32,27,0,15.03
404,Lavrentiya,RU,2022-12-22 00:28:41,65.5833,-171.0,13.24,79,4,21.12
405,Verkhnevilyuysk,RU,2022-12-22 00:29:41,63.4453,120.3167,-37.82,100,45,1.97
406,Lompoc,US,2022-12-22 00:29:41,34.6391,-120.4579,67.93,75,0,14.97
407,Betsiamites,CA,2022-12-22 00:29:42,48.9413,-68.646,30.29,84,100,15.52
408,Gainesville,US,2022-12-22 00:25:52,29.6516,-82.3248,54.09,86,100,5.75
409,Vila Velha,BR,2022-12-22 00:27:05,-20.3297,-40.2925,75.15,92,100,8.99
410,Asau,RO,2022-12-22 00:29:42,46.4333,26.4,24.28,46,63,5.77
411,Hagere Selam,ET,2022-12-22 00:29:43,6.4833,38.5167,48.04,69,72,3.8
412,Monastyrshchina,RU,2022-12-22 00:29:43,54.3496,31.838,33.15,96,100,11.72
413,Ust-Nera,RU,2022-12-22 00:29:43,64.5667,143.2,8.8,100,99,3.94
414,Opuwo,NA,2022-12-22 00:29:43,-18.0607,13.84,67.5,31,13,3.69
415,Seoul,KR,2022-12-22 00:29:39,37.5683,126.9778,19.0,66,0,9.22
416,Richards Bay,ZA,2022-12-22 00:29:44,-28.783,32.0377,67.53,69,100,1.88
417,Kargasok,RU,2022-12-22 00:29:44,59.0556,80.8572,-17.9,99,70,6.85
418,Esna,EG,2022-12-22 00:29:45,25.2934,32.554,61.21,55,100,10.78
419,Guerrero Negro,MX,2022-12-22 00:29:45,27.9769,-114.0611,64.65,37,0,11.81
420,Mizdah,LY,2022-12-22 00:29:45,31.4451,12.9801,50.59,76,8,5.03
421,Bubaque,GW,2022-12-22 00:29:46,11.2833,-15.8333,81.9,69,100,6.98
422,Avera,US,2022-12-22 00:29:46,33.194,-82.5271,42.39,69,99,12.12
423,Huarmey,PE,2022-12-22 00:29:46,-10.0681,-78.1522,71.83,80,99,9.06
424,Nhulunbuy,AU,2022-12-22 00:29:46,-12.2333,136.7667,77.61,94,75,3.44
425,Tra Vinh,VN,2022-12-22 00:29:47,9.9347,106.3453,73.76,93,92,2.04
426,Hofn,IS,2022-12-22 00:29:47,64.2539,-15.2082,30.06,63,14,18.07
427,Minab,IR,2022-12-22 00:29:47,27.1467,57.0801,64.87,26,23,7.45
428,Ostrovnoy,RU,2022-12-22 00:29:48,68.0531,39.5131,14.95,89,99,7.65
429,Nueva Granada,CO,2022-12-22 00:29:48,9.8017,-74.393,78.39,68,6,6.71
430,Caravelas,BR,2022-12-22 00:29:49,-17.7125,-39.2481,73.4,98,100,6.73
431,Pochutla,MX,2022-12-22 00:29:49,15.7432,-96.4661,80.82,75,12,3.87
432,Mitsamiouli,KM,2022-12-22 00:29:49,-11.3847,43.2844,79.77,79,32,7.96
433,Gazli,UZ,2022-12-22 00:29:49,40.1333,63.45,26.22,70,1,10.38
434,Whitehorse,CA,2022-12-22 00:29:24,60.7161,-135.0538,-23.91,62,40,4.61
435,Pacifica,US,2022-12-22 00:29:50,37.6138,-122.4869,59.68,66,75,8.99
436,Bratsk,RU,2022-12-22 00:29:50,56.1325,101.6142,14.49,95,99,5.84
437,Murashi,RU,2022-12-22 00:29:50,59.3999,48.9615,9.81,94,100,12.39
438,Longyearbyen,SJ,2022-12-22 00:29:51,78.2186,15.6401,13.84,92,75,9.22
439,Svetlogorsk,BY,2022-12-22 00:29:51,52.6333,29.7333,33.1,98,100,8.55
440,Koudougou,BF,2022-12-22 00:29:51,12.25,-2.3667,71.44,19,100,9.44
441,Povoa De Varzim,PT,2022-12-22 00:29:52,41.3834,-8.7636,61.27,100,100,8.05
442,Kiruna,SE,2022-12-22 00:29:52,67.8557,20.2251,11.32,85,100,1.14
443,Zaraza,VE,2022-12-22 00:29:52,9.3503,-65.3245,75.31,73,44,7.58
444,Kahului,US,2022-12-22 00:29:53,20.8947,-156.47,81.97,64,20,14.97
445,Ratnagiri,IN,2022-12-22 00:29:53,16.9833,73.3,72.39,52,3,4.88
446,Pingliang,CN,2022-12-22 00:29:53,35.5392,106.6861,24.73,51,0,2.08
447,Peniche,PT,2022-12-22 00:29:41,39.3558,-9.3811,62.29,93,84,10.09
448,Marzuq,YE,2022-12-22 00:29:54,14.4,46.4667,57.43,76,3,2.75
449,Viedma,AR,2022-12-22 00:29:54,-40.8135,-62.9967,71.2,70,93,12.62
450,Abu Dhabi,AE,2022-12-22 00:29:52,24.4667,54.3667,68.02,77,0,2.3
451,Sirjan,IR,2022-12-22 00:29:54,29.452,55.6814,39.72,39,0,4.45
452,Hokitika,NZ,2022-12-22 00:30:55,-42.7167,170.9667,67.41,54,100,7.09
453,Touros,BR,2022-12-22 00:30:55,-5.1989,-35.4608,78.73,79,91,9.08
454,Brigantine,US,2022-12-22 00:30:55,39.4101,-74.3646,38.01,76,100,1.99
455,Alvaraes,BR,2022-12-22 00:30:56,-3.2208,-64.8042,72.01,96,100,1.43
456,Pak Phanang,TH,2022-12-22 00:30:56,8.3511,100.202,75.22,78,90,5.28
457,Litovko,RU,2022-12-22 00:30:56,49.2361,135.1742,1.72,77,100,10.22
458,Livny,RU,2022-12-22 00:30:57,52.4253,37.6069,33.13,89,100,10.6
459,Greenville,US,2022-12-22 00:26:06,35.6127,-77.3663,46.56,78,100,6.91
460,Lannion,FR,2022-12-22 00:30:57,48.75,-3.4167,55.0,97,39,1.99
461,Oistins,BB,2022-12-22 00:30:57,13.0667,-59.5333,78.89,73,40,17.27
462,Ketchikan,US,2022-12-22 00:30:58,55.3422,-131.6461,21.18,57,0,0.0
463,Almeirim,BR,2022-12-22 00:30:58,-1.5233,-52.5817,78.94,70,100,3.38
464,Isangel,VU,2022-12-22 00:30:58,-19.55,169.2667,86.11,79,100,2.3
465,Sinop,TR,2022-12-22 00:30:59,41.7711,34.8709,37.49,78,9,7.9
466,Westport,US,2022-12-22 00:30:44,41.1415,-73.3579,34.41,77,0,1.99
467,Valparaiso,CL,2022-12-22 00:30:59,-33.0393,-71.6273,64.04,77,0,9.22
468,Lang Son,VN,2022-12-22 00:30:59,21.8333,106.7333,56.1,55,74,3.2
469,Payo,ID,2022-12-22 00:31:00,-3.7508,103.6372,77.49,82,99,2.17
470,Saquena,PE,2022-12-22 00:31:00,-4.6667,-73.5167,73.18,97,91,2.08
471,Barentu,ER,2022-12-22 00:31:00,15.1139,37.5928,69.28,48,3,3.2
472,Santa Vitoria,BR,2022-12-22 00:31:01,-18.8386,-50.1214,72.84,68,0,6.44
473,Moose Factory,CA,2022-12-22 00:31:01,51.2585,-80.6094,-5.8,84,0,6.91
474,Barcelos,PT,2022-12-22 00:31:01,41.5388,-8.6151,60.94,99,99,5.23
475,Mildura,AU,2022-12-22 00:31:02,-34.2,142.15,78.08,65,29,6.17
476,College,US,2022-12-22 00:30:15,64.8569,-147.8028,-32.85,98,20,0.0
477,Chum Phae,TH,2022-12-22 00:31:02,16.5443,102.0992,66.4,74,29,2.64
478,Domoni,KM,2022-12-22 00:31:02,-12.2569,44.5319,77.85,86,27,4.14
479,Sola,VU,2022-12-22 00:31:03,-13.8833,167.55,86.67,84,75,1.14
480,Sibolga,ID,2022-12-22 00:31:03,1.7427,98.7792,75.29,88,100,4.63
481,Henties Bay,NA,2022-12-22 00:31:04,-22.116,14.2845,61.16,95,1,2.13
482,Bhadasar,IN,2022-12-22 00:31:04,28.2833,74.3167,53.24,29,0,7.18
483,Bealanana,MG,2022-12-22 00:31:04,-14.55,48.7333,63.59,97,21,1.28
484,Rusape,ZW,2022-12-22 00:31:05,-18.5278,32.1284,59.63,93,100,12.5
485,Karatau,KZ,2022-12-22 00:31:05,43.1667,70.4667,22.32,91,100,2.95
486,Nizwa,OM,2022-12-22 00:31:05,22.9333,57.5333,63.07,71,23,3.09
487,Dawei,MM,2022-12-22 00:31:06,14.0833,98.2,72.28,68,12,3.89
488,Road Town,VG,2022-12-22 00:29:25,18.4167,-64.6167,80.64,78,40,8.05
489,Ust-Ishim,RU,2022-12-22 00:31:06,57.6935,71.1665,-13.34,97,97,6.58
490,Sawakin,SD,2022-12-22 00:31:06,19.1059,37.3321,76.69,78,95,8.5
491,Ismailia,EG,2022-12-22 00:27:32,30.6043,32.2723,59.31,68,46,8.95
492,Bayan,CN,2022-12-22 00:31:07,46.0833,127.4,-3.53,94,95,6.38
493,San Miguel,SV,2022-12-22 00:31:07,13.4833,-88.1833,83.8,58,0,2.3
494,Shambu,ET,2022-12-22 00:31:07,9.5667,37.1,53.89,60,98,1.03
495,Cayenne,GF,2022-12-22 00:28:02,4.9333,-52.3333,80.64,74,100,9.22
496,Mayo,US,2022-12-22 00:31:08,38.8876,-76.5119,37.35,77,0,3.44
497,Mospyne,UA,2022-12-22 00:31:08,47.8908,38.064,34.54,66,99,4.85
498,Maracacume,BR,2022-12-22 00:31:09,-2.0428,-45.9592,74.55,93,100,2.8
499,Imeni Poliny Osipenko,RU,2022-12-22 00:31:09,52.4201,136.4853,-15.47,93,41,4.47
500,Pangnirtung,CA,2022-12-22 00:32:09,66.1451,-65.7125,3.47,83,100,5.39
501,Mahajanga,MG,2022-12-22 00:32:10,-15.7167,46.3167,80.62,83,20,2.3
502,Berlevag,NO,2022-12-22 00:32:10,70.8578,29.0864,24.8,74,100,9.22
503,Kromy,RU,2022-12-22 00:29:17,52.6876,35.7667,33.87,87,100,11.36
504,Kirakira,SB,2022-12-22 00:32:10,-10.4544,161.9205,85.03,73,68,6.15
505,Alamosa,US,2022-12-22 00:32:11,37.4695,-105.87,35.58,32,0,23.02
506,Haines Junction,CA,2022-12-22 00:32:11,60.7522,-137.5108,-20.25,69,100,0.0
507,Nueva Loja,EC,2022-12-22 00:32:11,0.0847,-76.8828,74.08,76,21,1.7
508,Necochea,AR,2022-12-22 00:32:12,-38.5473,-58.7368,70.18,53,35,17.07
509,Sept-Iles,CA,2022-12-22 00:32:12,50.2001,-66.3821,28.83,93,100,9.22
510,Lorengau,PG,2022-12-22 00:32:12,-2.0226,147.2712,85.24,65,100,1.92
511,Jacqueville,CI,2022-12-22 00:32:13,5.2052,-4.4146,79.95,82,12,9.46
512,Okhtyrka,UA,2022-12-22 00:32:13,50.3104,34.8988,32.09,83,99,8.93
513,Sambava,MG,2022-12-22 00:32:13,-14.2667,50.1667,76.46,83,100,3.0
514,Inhambane,MZ,2022-12-22 00:32:14,-23.865,35.3833,74.19,73,4,15.52
515,Quatis,BR,2022-12-22 00:32:14,-22.4072,-44.2581,66.65,97,100,1.68
516,Nefteyugansk,RU,2022-12-22 00:32:14,61.0998,72.6035,-20.83,97,100,9.17
517,Los Llanos De Aridane,ES,2022-12-22 00:32:15,28.6585,-17.9182,64.15,57,0,9.22
518,Saint-Louis,SN,2022-12-22 00:32:15,16.3333,-15.0,69.44,16,0,10.02
519,Goderich,CA,2022-12-22 00:32:16,43.7501,-81.7165,24.91,86,100,4.61
520,Mehamn,NO,2022-12-22 00:32:16,71.0357,27.8492,24.75,80,75,5.75
521,Dasoguz,TM,2022-12-22 00:32:16,41.8363,59.9666,12.15,85,18,9.22
522,Boyolangu,ID,2022-12-22 00:32:17,-8.1181,111.8935,80.67,75,100,2.91
523,Vincennes,FR,2022-12-22 00:32:17,48.85,2.4333,55.35,93,100,17.27
524,Mazatlan,MX,2022-12-22 00:32:17,23.2167,-106.4167,73.36,87,75,7.0
525,Paso De Los Toros,UY,2022-12-22 00:32:18,-32.8167,-56.5167,73.17,56,0,15.3
526,Winnemucca,US,2022-12-22 00:32:18,40.973,-117.7357,34.61,91,93,8.28
527,Nedjo,ET,2022-12-22 00:32:18,9.5046,35.5019,58.35,65,26,1.61
528,Maceio,BR,2022-12-22 00:32:19,-9.6658,-35.7353,78.24,83,0,8.05
529,Praia Da Vitoria,PT,2022-12-22 00:32:19,38.7333,-27.0667,66.45,88,75,18.72
530,Solwezi,ZM,2022-12-22 00:32:20,-12.1688,26.3894,61.41,97,100,3.38
531,Canutama,BR,2022-12-22 00:32:20,-6.5339,-64.3831,70.79,99,100,2.04
532,Xai-Xai,MZ,2022-12-22 00:32:20,-25.0519,33.6442,73.96,61,100,13.85
533,Hudson Bay,CA,2022-12-22 00:32:21,52.85,-102.3842,-2.76,90,100,8.23
534,Yermekeyevo,RU,2022-12-22 00:32:21,54.0761,53.6712,-4.86,99,64,4.92
535,Takoradi,GH,2022-12-22 00:32:22,4.8845,-1.7554,79.03,82,7,5.86
536,Kushima,JP,2022-12-22 00:32:22,31.4583,131.2333,48.58,77,60,14.63
537,Codrington,AU,2022-12-22 00:32:22,-38.2667,141.9667,75.99,48,1,3.13
538,Boa Vista,BR,2022-12-22 00:32:23,2.8197,-60.6733,82.38,65,40,5.75
539,Shihezi,CN,2022-12-22 00:32:23,44.3,86.0333,11.26,81,100,3.85
540,Khatima,IN,2022-12-22 00:32:23,28.9167,79.9667,51.17,47,0,3.11
541,Jumla,NP,2022-12-22 00:32:24,29.2747,82.1838,34.2,26,0,5.32
542,Tommot,RU,2022-12-22 00:32:24,58.9564,126.2925,-41.94,100,74,0.6
543,Windhoek,NA,2022-12-22 00:32:24,-22.5594,17.0832,70.43,63,95,3.44
544,Disna,BY,2022-12-22 00:32:25,55.568,28.1971,33.64,100,100,7.96
545,Lasem,ID,2022-12-22 00:32:25,-6.6922,111.4527,81.45,80,95,6.8
546,Safonovo,RU,2022-12-22 00:32:25,55.15,33.2167,32.94,98,100,10.63
547,Jeremie,HT,2022-12-22 00:27:47,18.65,-74.1167,76.82,77,22,1.05
548,Kachiry,KZ,2022-12-22 00:33:26,53.0675,76.1036,6.73,93,100,12.84
549,Kendari,ID,2022-12-22 00:33:26,-3.945,122.4989,83.53,63,100,1.66
550,Gandai,IN,2022-12-22 00:33:27,21.6667,81.1,58.78,47,100,1.5
551,Phangnga,TH,2022-12-22 00:33:27,8.4509,98.5298,73.44,82,100,3.87
552,Swan Hill,AU,2022-12-22 00:33:27,-35.3378,143.5544,82.8,30,18,2.39
553,Manaure,CO,2022-12-22 00:33:28,11.7751,-72.4445,78.89,78,0,15.64
554,Myaundzha,RU,2022-12-22 00:33:28,63.0494,147.1858,-1.19,93,9,4.43
555,Vilaka,LV,2022-12-22 00:33:28,57.1846,27.6722,33.67,98,100,8.81
556,Manama,BH,2022-12-22 00:33:29,26.2154,50.5832,67.98,68,0,2.3
557,Morondava,MG,2022-12-22 00:33:29,-20.2833,44.2833,76.71,88,100,6.69
558,Puerto Escondido,MX,2022-12-22 00:33:29,15.85,-97.0667,81.43,65,40,5.75
559,Genhe,CN,2022-12-22 00:33:30,50.7833,121.5167,-20.7,96,90,2.44
560,Ambilobe,MG,2022-12-22 00:33:30,-13.2,49.05,74.95,90,52,0.85
561,Chitral,PK,2022-12-22 00:33:30,35.8462,71.7858,30.29,38,34,8.43
562,Palmer,US,2022-12-22 00:30:55,42.1584,-72.3287,31.51,78,55,1.61
563,Temir,KZ,2022-12-22 00:33:31,49.1414,57.13,12.87,99,100,0.29
564,Mwinilunga,ZM,2022-12-22 00:33:31,-11.7358,24.4293,61.03,97,100,0.96
565,Gotsu,JP,2022-12-22 00:33:31,35.0,132.2167,42.71,64,100,25.23
566,Opole,PL,2022-12-22 00:28:48,50.5,18.0,36.39,99,100,5.75
567,Zhuhai,CN,2022-12-22 00:32:02,22.2769,113.5678,58.78,58,0,16.11
568,Keti Bandar,PK,2022-12-22 00:33:32,24.1447,67.4497,64.45,31,0,10.83
569,San Andres,CO,2022-12-22 00:33:32,12.5847,-81.7006,82.42,74,40,16.11
570,Saint-Augustin,CA,2022-12-22 00:33:33,51.226,-58.6502,23.52,87,46,3.76
571,Iralaya,HN,2022-12-22 00:33:33,15.0,-83.2333,77.61,81,1,10.0
572,Mae Sot,TH,2022-12-22 00:33:33,16.7167,98.5667,60.75,94,24,0.0
573,Tignere,CM,2022-12-22 00:33:34,7.3667,12.65,61.77,33,27,2.86
574,Gumdag,TM,2022-12-22 00:33:34,39.2061,54.5906,33.24,52,15,20.09
575,Vanavara,RU,2022-12-22 00:33:34,60.34,102.2797,7.18,97,100,4.7
576,Bilma,NE,2022-12-22 00:33:35,18.6853,12.9164,59.07,42,19,12.91
577,Twentynine Palms,US,2022-12-22 00:33:35,34.1356,-116.0542,64.54,25,10,1.01
578,Chirongui,YT,2022-12-22 00:33:35,-12.9319,45.1483,78.73,74,8,5.12
579,Cabedelo,BR,2022-12-22 00:33:36,-6.9811,-34.8339,81.27,76,95,9.44
