City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
116,Tual,ID,2022-12-21 04:13:01,-5.6667,132.75,80.83,81,100,14.38
117,Muros,ES,2022-12-21 04:13:02,42.7762,-9.0603,60.84,84,100,18.88
118,Saint George,US,2022-12-21 04:07:32,37.1041,-113.5841,39.94,56,0,1.99
119,Pionerskiy,RU,2022-12-21 04:13:02,54.9508,20.2275,37.24,85,100,19.86
120,Verkhnyaya Inta,RU,2022-12-21 04:13:03,65.9811,60.3094,-20.27,100,41,1.28
121,Nome,US,2022-12-21 04:13:03,64.5011,-165.4064,8.67,61,0,12.66
122,Olinda,BR,2022-12-21 04:13:03,-8.0089,-34.8553,80.33,69,75,4.61
123,San Patricio,US,2022-12-21 04:07:20,28.017,-97.5169,55.83,76,100,9.86
124,Thompson,CA,2022-12-21 04:05:09,55.7435,-97.8558,-3.12,88,100,9.93
125,New Norfolk,AU,2022-12-21 04:08:45,-42.7826,147.0587,69.89,37,91,1.99
126,Ballina,AU,2022-12-21 04:03:50,-28.8667,153.5667,74.79,67,67,10.49
127,Fort Payne,US,2022-12-21 04:13:04,34.4442,-85.7197,40.91,75,100,0.0
128,Borogontsy,RU,2022-12-21 04:12:17,62.6683,131.1683,-21.3,95,100,0.76
129,Lata,PT,2022-12-21 04:13:04,40.1629,-8.3327,57.92,98,99,4.81
130,Pangnirtung,CA,2022-12-21 04:05:03,66.1451,-65.7125,4.21,80,32,3.94
131,Tuy Hoa,VN,2022-12-21 04:05:08,13.0833,109.3,76.23,83,100,15.84
132,Aksu,CN,2022-12-21 04:13:05,41.1231,80.2644,26.26,37,24,1.12
133,Bontang,ID,2022-12-21 04:13:05,0.1333,117.5,85.69,67,100,6.93
134,Carnarvon,AU,2022-12-21 04:07:38,-24.8667,113.6333,81.61,56,0,16.22
135,Taormina,IT,2022-12-21 04:13:06,37.8536,15.2885,54.21,66,4,4.38
136,Sinnamary,GF,2022-12-21 04:13:06,5.3833,-52.95,77.02,83,100,9.82
137,Tromso,NO,2022-12-21 04:13:06,69.6496,18.957,24.82,80,100,13.8
138,Porto Novo,BJ,2022-12-21 04:14:07,6.4965,2.6036,73.98,85,61,3.78
139,Cidreira,BR,2022-12-21 04:14:07,-30.1811,-50.2056,69.91,84,18,14.12
140,Jamestown,US,2022-12-21 04:14:07,42.097,-79.2353,26.71,97,75,4.61
141,Great Falls,US,2022-12-21 04:12:58,47.5002,-111.3008,-14.33,80,100,6.91
142,Casablanca,MA,2022-12-21 04:10:23,33.5928,-7.6192,50.22,57,37,5.41
143,Clermont,FR,2022-12-21 04:14:08,49.5,2.4167,47.71,97,88,7.49
144,Pangkalanbuun,ID,2022-12-21 04:12:59,-2.6833,111.6167,92.19,50,100,2.98
145,San Cristobal,VE,2022-12-21 04:14:08,7.7669,-72.225,68.18,84,55,1.23
146,Sao Felix Do Xingu,BR,2022-12-21 04:14:09,-6.6447,-51.995,71.35,99,100,0.69
147,Envira,BR,2022-12-21 04:09:21,-7.3,-70.2167,70.16,99,100,1.99
